"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"MSMEG_6687","MSMEG_6687",2.54168062064654,7.05767012566695,0.856371156323315,5.14679819025487,5.11034489984163,4.7333903979207,5.7573101249543,1.02391972703359,5.24323235428084,3.32436146057273,-0.321073096358971,0,-0.216129814978963,1.07250097130228,0.883243375797272
"MSMEG_6688","MSMEG_6688",3.71734857728098,7.56952647154954,0.671241756202755,5.69004860091478,5.6462072527603,5.28127506821394,6.1524617497865,0.871186681572553,5.25053060689428,3.34239788422817,0.0442040788054237,0,-0.386103557078194,1.05734531328095,0.713269633698041
"MSMEG_6689","MSMEG_6689",2.22307296566486,6.50503241812617,0.888122667397324,4.73367778691458,4.71280297675251,4.23605448804513,5.37039855049181,1.13434406244668,5.23928657077006,2.80426005074679,-0.331493488912154,0,-0.201128132600621,1.08925079999795,0.898245058175613
"MSMEG_6690","MSMEG_6690",3.54366661668699,7.0360226671234,0.641447535331811,5.36505106927569,5.4089942244831,5.00873427007897,5.80042713756352,0.791692867484546,5.25022619913818,3.24639921839875,-0.35364244458694,0,-0.423325116164633,1.06477265149644,0.676048074611602
"MSMEG_6691","MSMEG_6691",0,7.90648722644975,1.30732999029427,2.27324045889814,1.99839937131984,1.39601250368497,2.70227375110735,1.30626124742239,5.1041217222328,5.15357679988652,1.28861663756456,0.00520833333333333,0.186893238345392,1.12043675194888,1.28626642912163
"MSMEG_6692","MSMEG_6692",0,6.68837046485508,1.27252599247903,2.86893395940339,2.66185675766528,2.06431776177916,3.44910692860149,1.38478916682232,5.15604068781324,3.44044550791143,0.61792661893951,0.0104166666666667,0.145714740870957,1.12681125160807,1.24508793164719
"MSMEG_6693","MSMEG_6693",0,8.6794713174422,1.49041418219009,3.76115578485878,3.56947855727847,2.86116067185175,4.45855672675859,1.59739605490684,5.17485819415236,3.70997423623227,0.55839014218734,0.015625,0.364083492047001,1.12633069014308,1.46345668282324
"MSMEG_6695","MSMEG_6695",0.196758675574068,5.49991492435289,1.1061418395367,2.02945298899036,1.71083283458923,1.30260616354554,2.3921723841257,1.08956622058016,5.12224365688517,3.90008141928891,1.18428023223574,0,-0.0112709635641712,1.11741280310088,1.08810222721206
"MSMEG_6699","MSMEG_6699",2.34943493215094,5.8833262528371,0.735261543950624,4.45276815087118,4.49239448270549,4.01301006088401,4.90998412026087,0.896974059376852,5.24343587185274,2.94935695313952,-0.38475277743468,0,-0.366987852059666,1.10224939601029,0.732385338716569
"MSMEG_6700","MSMEG_6700",2.17327620218856,6.05053222579389,0.688296154140982,4.44918512405507,4.5074309804912,4.07470546711682,4.87647811878202,0.8017726516652,5.24498305117175,3.72476711044609,-0.640842898478315,0,-0.414129803334398,1.10242595747538,0.685243387441837
"MSMEG_6701","MSMEG_6701",0,6.52748788238753,1.32262026164111,2.1672721066102,2.05201019984683,1.31243680399478,2.52570392010737,1.2132671161126,5.08531710368217,4.98048871109092,1.34738311585119,0.0104166666666667,0.203271614829264,1.11934864681185,1.3026448056055
"MSMEG_6702","MSMEG_6702",0,6.54106879108274,1.15806175790144,2.38222108882519,2.08638513833092,1.6804937205791,2.60820466146039,0.927710940881288,5.15356682128163,6.02142710348693,1.63508045488204,0.00520833333333333,0.0369101312520306,1.12115162664941,1.13628332202827
"MSMEG_6703","MSMEG_6703",0.899375941736236,9.09033377179259,1.89318717818061,3.95847765543938,3.50800720246799,2.35621240943142,5.34245405375975,2.98624164432833,5.14534828082633,2.57957134788062,0.601656765614046,0,0.772488919700055,1.12069825848055,1.87186211047629
"MSMEG_6704","MSMEG_6704",0.189178624237132,5.5088776821792,1.01920169496377,1.9963538647887,1.82073230661027,1.34386536729143,2.38107702296263,1.0372116556712,5.137537088955,5.4537965923158,1.34421688249045,0,-0.0976663136109615,1.11686800857473,1.00170687716527
